p_mutation,sigma_start,Tau_prime_scale,tau_scale,score
0.3,1.2,0.6,0.8,9.99997180869038
0.3,1.2,0.6,0.9,9.9999705155519
0.3,1.2,0.6,1,9.99998822473248
0.3,1.2,0.7,0.1,9.40761965531835
0.3,1.2,0.7,0.2,9.75155825399697
0.3,1.2,0.7,0.3,9.91062832679585
0.3,1.2,0.7,0.4,9.96743489200539
0.3,1.2,0.7,0.5,9.99537683105741
0.3,1.2,0.7,0.6,9.99973695798614
0.3,1.2,0.7,0.7,9.99998137014618
0.3,1.2,0.7,0.8,9.99998199991633
0.3,1.2,0.7,0.9,9.99998780440853
0.3,1.2,0.7,1,9.99996947989472
0.3,1.2,0.8,0.1,9.56930603355074
0.3,1.2,0.8,0.2,9.78903520184879
0.3,1.2,0.8,0.3,9.94466104900515
0.3,1.2,0.8,0.4,9.99270496763839
0.3,1.2,0.8,0.5,9.99982301857969
0.3,1.2,0.8,0.6,9.99999099099399
0.3,1.2,0.8,0.7,9.9999915142758
0.3,1.2,0.8,0.8,9.99999412830658
0.3,1.2,0.8,0.9,9.99867071444253
0.3,1.2,0.8,1,9.99999346999585
0.3,1.2,0.9,0.1,9.75684664031314
0.3,1.2,0.9,0.2,9.93484758160085
0.3,1.2,0.9,0.3,9.97684816120046
0.3,1.2,0.9,0.4,9.99784883743288
0.3,1.2,0.9,0.5,9.99994052818986
0.3,1.2,0.9,0.6,9.99999102836638
0.3,1.2,0.9,0.7,9.99997363848747
0.3,1.2,0.9,0.8,9.99996337086427
0.3,1.2,0.9,0.9,9.99996334769196
0.3,1.2,0.9,1,9.99997683449479
0.3,1.2,1,0.1,9.88335068247291
0.3,1.2,1,0.2,9.97096523962305
0.3,1.2,1,0.3,9.99707618236363
0.3,1.2,1,0.4,9.9995997219582
0.3,1.2,1,0.5,9.99995628068904
0.3,1.2,1,0.6,9.99997327774037
0.3,1.2,1,0.7,9.99998084597754
0.3,1.2,1,0.8,9.99997180279754
0.3,1.2,1,0.9,9.99997852739136
0.3,1.2,1,1,9.99995893598843
0.3,1.3,0.1,0.1,9.99976088007094
0.3,1.3,0.1,0.2,9.9998976598364
0.3,1.3,0.1,0.3,9.99984871616144
0.3,1.3,0.1,0.4,9.99989725371769
0.3,1.3,0.1,0.5,9.99958950046054
0.3,1.3,0.1,0.6,9.99816902080344
0.3,1.3,0.1,0.7,9.99977944248638
0.3,1.3,0.1,0.8,9.99973601675656
0.3,1.3,0.1,0.9,9.99916459533132
0.3,1.3,0.1,1,9.99976938684421
0.3,1.3,0.2,0.1,9.79596201850486
0.3,1.3,0.2,0.2,9.79361262757865
0.3,1.3,0.2,0.3,9.8277774346897
0.3,1.3,0.2,0.4,9.89722682145401
0.3,1.3,0.2,0.5,9.89069958491159
0.3,1.3,0.2,0.6,9.9320400286355
0.3,1.3,0.2,0.7,9.96676126096202
0.3,1.3,0.2,0.8,9.97185623713534
0.3,1.3,0.2,0.9,9.98232408754793
0.3,1.3,0.2,1,9.99140015237271
0.3,1.3,0.3,0.1,9.37052163751578
0.3,1.3,0.3,0.2,9.33638978159919
0.3,1.3,0.3,0.3,9.5405503465892
0.3,1.3,0.3,0.4,9.69145301384761
0.3,1.3,0.3,0.5,9.81334365434434
0.3,1.3,0.3,0.6,9.8925911601156
0.3,1.3,0.3,0.7,9.97111473831476
0.3,1.3,0.3,0.8,9.9742132770186
0.3,1.3,0.3,0.9,9.99312398833012
0.3,1.3,0.3,1,9.99912111334801
0.3,1.3,0.4,0.1,9.11069793239647
0.3,1.3,0.4,0.2,9.25447362647156
0.3,1.3,0.4,0.3,9.54590513597182
0.3,1.3,0.4,0.4,9.69468347956761
0.3,1.3,0.4,0.5,9.8619850372377
0.3,1.3,0.4,0.6,9.96891316187397
0.3,1.3,0.4,0.7,9.98626048171262
0.3,1.3,0.4,0.8,9.9876153951124
0.3,1.3,0.4,0.9,9.99870758942217
0.3,1.3,0.4,1,9.99998188932345
0.3,1.3,0.5,0.1,9.05399582035254
0.3,1.3,0.5,0.2,9.31245667930821
0.3,1.3,0.5,0.3,9.62279268107264
0.3,1.3,0.5,0.4,9.84970384532438
0.3,1.3,0.5,0.5,9.94512490514023
0.3,1.3,0.5,0.6,9.98637727642326
0.3,1.3,0.5,0.7,9.99735492572926
0.3,1.3,0.5,0.8,9.99998198739703
0.3,1.3,0.5,0.9,9.99999166743693
0.3,1.3,0.5,1,9.99996979309154
0.3,1.3,0.6,0.1,9.2229282555751
0.3,1.3,0.6,0.2,9.48151452737217
0.3,1.3,0.6,0.3,9.8043143778196
0.3,1.3,0.6,0.4,9.93436921372841
0.3,1.3,0.6,0.5,9.98935927856976
0.3,1.3,0.6,0.6,9.99879088417366
0.3,1.3,0.6,0.7,9.9996097143947
0.3,1.3,0.6,0.8,9.99997180869038
0.3,1.3,0.6,0.9,9.9999705155519
0.3,1.3,0.6,1,9.99998822473248
0.3,1.3,0.7,0.1,9.40761965531835
0.3,1.3,0.7,0.2,9.75155825399697
0.3,1.3,0.7,0.3,9.91062832679585
0.3,1.3,0.7,0.4,9.96743489200539
0.3,1.3,0.7,0.5,9.99537683105741
0.3,1.3,0.7,0.6,9.99973695798614
0.3,1.3,0.7,0.7,9.99998137014618
0.3,1.3,0.7,0.8,9.99998199991633
0.3,1.3,0.7,0.9,9.99998780440853
0.3,1.3,0.7,1,9.99996947989472
0.3,1.3,0.8,0.1,9.56930603355074
0.3,1.3,0.8,0.2,9.78903520184879
0.3,1.3,0.8,0.3,9.94466104900515
0.3,1.3,0.8,0.4,9.99270496763839
0.3,1.3,0.8,0.5,9.99982301857969
0.3,1.3,0.8,0.6,9.99999099099399
0.3,1.3,0.8,0.7,9.9999915142758
0.3,1.3,0.8,0.8,9.99999412830658
0.3,1.3,0.8,0.9,9.99867071444253
0.3,1.3,0.8,1,9.99999346999585
0.3,1.3,0.9,0.1,9.75684664031314
0.3,1.3,0.9,0.2,9.93484758160085
0.3,1.3,0.9,0.3,9.97684816120046
0.3,1.3,0.9,0.4,9.99784883743288
0.3,1.3,0.9,0.5,9.99994052818986
0.3,1.3,0.9,0.6,9.99999102836638
0.3,1.3,0.9,0.7,9.99997363848747
0.3,1.3,0.9,0.8,9.99996337086427
0.3,1.3,0.9,0.9,9.99996334769196
0.3,1.3,0.9,1,9.99997683449479
0.3,1.3,1,0.1,9.88335068247291
0.3,1.3,1,0.2,9.97096523962305
0.3,1.3,1,0.3,9.99707618236363
0.3,1.3,1,0.4,9.9995997219582
0.3,1.3,1,0.5,9.99995628068904
0.3,1.3,1,0.6,9.99997327774037
0.3,1.3,1,0.7,9.99998084597754
0.3,1.3,1,0.8,9.99997180279754
0.3,1.3,1,0.9,9.99997852739136
0.3,1.3,1,1,9.99995893598843
0.3,1.4,0.1,0.1,9.99976088007094
0.3,1.4,0.1,0.2,9.9998976598364
0.3,1.4,0.1,0.3,9.99984871616144
0.3,1.4,0.1,0.4,9.99989725371769
0.3,1.4,0.1,0.5,9.99958950046054
0.3,1.4,0.1,0.6,9.99816902080344
0.3,1.4,0.1,0.7,9.99977944248638
0.3,1.4,0.1,0.8,9.99973601675656
0.3,1.4,0.1,0.9,9.99916459533132
0.3,1.4,0.1,1,9.99976938684421
0.3,1.4,0.2,0.1,9.79596201850486
0.3,1.4,0.2,0.2,9.79361262757865
0.3,1.4,0.2,0.3,9.8277774346897
0.3,1.4,0.2,0.4,9.89722682145401
0.3,1.4,0.2,0.5,9.89069958491159
0.3,1.4,0.2,0.6,9.9320400286355
0.3,1.4,0.2,0.7,9.96676126096202
0.3,1.4,0.2,0.8,9.97185623713534
0.3,1.4,0.2,0.9,9.98232408754793
0.3,1.4,0.2,1,9.99140015237271
0.3,1.4,0.3,0.1,9.37052163751578
0.3,1.4,0.3,0.2,9.33638978159919
0.3,1.4,0.3,0.3,9.5405503465892
0.3,1.4,0.3,0.4,9.69145301384761
0.3,1.4,0.3,0.5,9.81334365434434
0.3,1.4,0.3,0.6,9.8925911601156
0.3,1.4,0.3,0.7,9.97111473831476
0.3,1.4,0.3,0.8,9.9742132770186
0.3,1.4,0.3,0.9,9.99312398833012
0.3,1.4,0.3,1,9.99912111334801
0.3,1.4,0.4,0.1,9.11069793239647
0.3,1.4,0.4,0.2,9.25447362647156
0.3,1.4,0.4,0.3,9.54590513597182
0.3,1.4,0.4,0.4,9.69468347956761
0.3,1.4,0.4,0.5,9.8619850372377
0.3,1.4,0.4,0.6,9.96891316187397
0.3,1.4,0.4,0.7,9.98626048171262
0.3,1.4,0.4,0.8,9.9876153951124
0.3,1.4,0.4,0.9,9.99870758942217
0.3,1.4,0.4,1,9.99998188932345
0.3,1.4,0.5,0.1,9.05399582035254
0.3,1.4,0.5,0.2,9.31245667930821
0.3,1.4,0.5,0.3,9.62279268107264
0.3,1.4,0.5,0.4,9.84970384532438
0.3,1.4,0.5,0.5,9.94512490514023
0.3,1.4,0.5,0.6,9.98637727642326
0.3,1.4,0.5,0.7,9.99735492572926
0.3,1.4,0.5,0.8,9.99998198739703
0.3,1.4,0.5,0.9,9.99999166743693
0.3,1.4,0.5,1,9.99996979309154
0.3,1.4,0.6,0.1,9.2229282555751
0.3,1.4,0.6,0.2,9.48151452737217
0.3,1.4,0.6,0.3,9.8043143778196
0.3,1.4,0.6,0.4,9.93436921372841
0.3,1.4,0.6,0.5,9.98935927856976
0.3,1.4,0.6,0.6,9.99879088417366
0.3,1.4,0.6,0.7,9.9996097143947
0.3,1.4,0.6,0.8,9.99997180869038
0.3,1.4,0.6,0.9,9.9999705155519
0.3,1.4,0.6,1,9.99998822473248
0.3,1.4,0.7,0.1,9.40761965531835
0.3,1.4,0.7,0.2,9.75155825399697
0.3,1.4,0.7,0.3,9.91062832679585
0.3,1.4,0.7,0.4,9.96743489200539
0.3,1.4,0.7,0.5,9.99537683105741
0.3,1.4,0.7,0.6,9.99973695798614
0.3,1.4,0.7,0.7,9.99998137014618
0.3,1.4,0.7,0.8,9.99998199991633
0.3,1.4,0.7,0.9,9.99998780440853
0.3,1.4,0.7,1,9.99996947989472
0.3,1.4,0.8,0.1,9.56930603355074
0.3,1.4,0.8,0.2,9.78903520184879
0.3,1.4,0.8,0.3,9.94466104900515
0.3,1.4,0.8,0.4,9.99270496763839
0.3,1.4,0.8,0.5,9.99982301857969
0.3,1.4,0.8,0.6,9.99999099099399
0.3,1.4,0.8,0.7,9.9999915142758
0.3,1.4,0.8,0.8,9.99999412830658
0.3,1.4,0.8,0.9,9.99867071444253
0.3,1.4,0.8,1,9.99999346999585
0.3,1.4,0.9,0.1,9.75684664031314
0.3,1.4,0.9,0.2,9.93484758160085
0.3,1.4,0.9,0.3,9.97684816120046
0.3,1.4,0.9,0.4,9.99784883743288
0.3,1.4,0.9,0.5,9.99994052818986
0.3,1.4,0.9,0.6,9.99999102836638
0.3,1.4,0.9,0.7,9.99997363848747
0.3,1.4,0.9,0.8,9.99996337086427
0.3,1.4,0.9,0.9,9.99996334769196
0.3,1.4,0.9,1,9.99997683449479
0.3,1.4,1,0.1,9.88335068247291
0.3,1.4,1,0.2,9.97096523962305
0.3,1.4,1,0.3,9.99707618236363
0.3,1.4,1,0.4,9.9995997219582
0.3,1.4,1,0.5,9.99995628068904
0.3,1.4,1,0.6,9.99997327774037
0.3,1.4,1,0.7,9.99998084597754
0.3,1.4,1,0.8,9.99997180279754
0.3,1.4,1,0.9,9.99997852739136
0.3,1.4,1,1,9.99995893598843
0.3,1.5,0.1,0.1,9.99976088007094
0.3,1.5,0.1,0.2,9.9998976598364
0.3,1.5,0.1,0.3,9.99984871616144
0.3,1.5,0.1,0.4,9.99989725371769
0.3,1.5,0.1,0.5,9.99958950046054
0.3,1.5,0.1,0.6,9.99816902080344
0.3,1.5,0.1,0.7,9.99977944248638
0.3,1.5,0.1,0.8,9.99973601675656
0.3,1.5,0.1,0.9,9.99916459533132
0.3,1.5,0.1,1,9.99976938684421
0.3,1.5,0.2,0.1,9.79596201850486
0.3,1.5,0.2,0.2,9.79361262757865
0.3,1.5,0.2,0.3,9.8277774346897
0.3,1.5,0.2,0.4,9.89722682145401
0.3,1.5,0.2,0.5,9.89069958491159
0.3,1.5,0.2,0.6,9.9320400286355
0.3,1.5,0.2,0.7,9.96676126096202
0.3,1.5,0.2,0.8,9.97185623713534
0.3,1.5,0.2,0.9,9.98232408754793
0.3,1.5,0.2,1,9.99140015237271
0.3,1.5,0.3,0.1,9.37052163751578
0.3,1.5,0.3,0.2,9.33638978159919
0.3,1.5,0.3,0.3,9.5405503465892
0.3,1.5,0.3,0.4,9.69145301384761
0.3,1.5,0.3,0.5,9.81334365434434
0.3,1.5,0.3,0.6,9.8925911601156
0.3,1.5,0.3,0.7,9.97111473831476
0.3,1.5,0.3,0.8,9.9742132770186
0.3,1.5,0.3,0.9,9.99312398833012
0.3,1.5,0.3,1,9.99912111334801
0.3,1.5,0.4,0.1,9.11069793239647
0.3,1.5,0.4,0.2,9.25447362647156
0.3,1.5,0.4,0.3,9.54590513597182
0.3,1.5,0.4,0.4,9.69468347956761
0.3,1.5,0.4,0.5,9.8619850372377
0.3,1.5,0.4,0.6,9.96891316187397
0.3,1.5,0.4,0.7,9.98626048171262
0.3,1.5,0.4,0.8,9.9876153951124
0.3,1.5,0.4,0.9,9.99870758942217
0.3,1.5,0.4,1,9.99998188932345
0.3,1.5,0.5,0.1,9.05399582035254
0.3,1.5,0.5,0.2,9.31245667930821
0.3,1.5,0.5,0.3,9.62279268107264
0.3,1.5,0.5,0.4,9.84970384532438
0.3,1.5,0.5,0.5,9.94512490514023
0.3,1.5,0.5,0.6,9.98637727642326
0.3,1.5,0.5,0.7,9.99735492572926
0.3,1.5,0.5,0.8,9.99998198739703
0.3,1.5,0.5,0.9,9.99999166743693
0.3,1.5,0.5,1,9.99996979309154
0.3,1.5,0.6,0.1,9.2229282555751
0.3,1.5,0.6,0.2,9.48151452737217
0.3,1.5,0.6,0.3,9.8043143778196
0.3,1.5,0.6,0.4,9.93436921372841
0.3,1.5,0.6,0.5,9.98935927856976
0.3,1.5,0.6,0.6,9.99879088417366
0.3,1.5,0.6,0.7,9.9996097143947
0.3,1.5,0.6,0.8,9.99997180869038
0.3,1.5,0.6,0.9,9.9999705155519
0.3,1.5,0.6,1,9.99998822473248
0.3,1.5,0.7,0.1,9.40761965531835
0.3,1.5,0.7,0.2,9.75155825399697
0.3,1.5,0.7,0.3,9.91062832679585
0.3,1.5,0.7,0.4,9.96743489200539
0.3,1.5,0.7,0.5,9.99537683105741
0.3,1.5,0.7,0.6,9.99973695798614
0.3,1.5,0.7,0.7,9.99998137014618
0.3,1.5,0.7,0.8,9.99998199991633
0.3,1.5,0.7,0.9,9.99998780440853
0.3,1.5,0.7,1,9.99996947989472
0.3,1.5,0.8,0.1,9.56930603355074
0.3,1.5,0.8,0.2,9.78903520184879
0.3,1.5,0.8,0.3,9.94466104900515
0.3,1.5,0.8,0.4,9.99270496763839
0.3,1.5,0.8,0.5,9.99982301857969
0.3,1.5,0.8,0.6,9.99999099099399
0.3,1.5,0.8,0.7,9.9999915142758
0.3,1.5,0.8,0.8,9.99999412830658
0.3,1.5,0.8,0.9,9.99867071444253
0.3,1.5,0.8,1,9.99999346999585
0.3,1.5,0.9,0.1,9.75684664031314
0.3,1.5,0.9,0.2,9.93484758160085
0.3,1.5,0.9,0.3,9.97684816120046
0.3,1.5,0.9,0.4,9.99784883743288
0.3,1.5,0.9,0.5,9.99994052818986
0.3,1.5,0.9,0.6,9.99999102836638
0.3,1.5,0.9,0.7,9.99997363848747
0.3,1.5,0.9,0.8,9.99996337086427
0.3,1.5,0.9,0.9,9.99996334769196
0.3,1.5,0.9,1,9.99997683449479
0.3,1.5,1,0.1,9.88335068247291
0.3,1.5,1,0.2,9.97096523962305
0.3,1.5,1,0.3,9.99707618236363
0.3,1.5,1,0.4,9.9995997219582
0.3,1.5,1,0.5,9.99995628068904
0.3,1.5,1,0.6,9.99997327774037
0.3,1.5,1,0.7,9.99998084597754
0.3,1.5,1,0.8,9.99997180279754
0.3,1.5,1,0.9,9.99997852739136
0.3,1.5,1,1,9.99995893598843
0.3,1.6,0.1,0.1,9.99976088007094
0.3,1.6,0.1,0.2,9.9998976598364
0.3,1.6,0.1,0.3,9.99984871616144
0.3,1.6,0.1,0.4,9.99989725371769
0.3,1.6,0.1,0.5,9.99958950046054
0.3,1.6,0.1,0.6,9.99816902080344
0.3,1.6,0.1,0.7,9.99977944248638
0.3,1.6,0.1,0.8,9.99973601675656
0.3,1.6,0.1,0.9,9.99916459533132
0.3,1.6,0.1,1,9.99976938684421
0.3,1.6,0.2,0.1,9.79596201850486
0.3,1.6,0.2,0.2,9.79361262757865
0.3,1.6,0.2,0.3,9.8277774346897
0.3,1.6,0.2,0.4,9.89722682145401
0.3,1.6,0.2,0.5,9.89069958491159
0.3,1.6,0.2,0.6,9.9320400286355
0.3,1.6,0.2,0.7,9.96676126096202
0.3,1.6,0.2,0.8,9.97185623713534
0.3,1.6,0.2,0.9,9.98232408754793
0.3,1.6,0.2,1,9.99140015237271
0.3,1.6,0.3,0.1,9.37052163751578
0.3,1.6,0.3,0.2,9.33638978159919
0.3,1.6,0.3,0.3,9.5405503465892
0.3,1.6,0.3,0.4,9.69145301384761
0.3,1.6,0.3,0.5,9.81334365434434
0.3,1.6,0.3,0.6,9.8925911601156
0.3,1.6,0.3,0.7,9.97111473831476
0.3,1.6,0.3,0.8,9.9742132770186
0.3,1.6,0.3,0.9,9.99312398833012
0.3,1.6,0.3,1,9.99912111334801
0.3,1.6,0.4,0.1,9.11069793239647
0.3,1.6,0.4,0.2,9.25447362647156
0.3,1.6,0.4,0.3,9.54590513597182
0.3,1.6,0.4,0.4,9.69468347956761
0.3,1.6,0.4,0.5,9.8619850372377
0.3,1.6,0.4,0.6,9.96891316187397
0.3,1.6,0.4,0.7,9.98626048171262
0.3,1.6,0.4,0.8,9.9876153951124
0.3,1.6,0.4,0.9,9.99870758942217
0.3,1.6,0.4,1,9.99998188932345
0.3,1.6,0.5,0.1,9.05399582035254
0.3,1.6,0.5,0.2,9.31245667930821
0.3,1.6,0.5,0.3,9.62279268107264
0.3,1.6,0.5,0.4,9.84970384532438
0.3,1.6,0.5,0.5,9.94512490514023
0.3,1.6,0.5,0.6,9.98637727642326
0.3,1.6,0.5,0.7,9.99735492572926
0.3,1.6,0.5,0.8,9.99998198739703
0.3,1.6,0.5,0.9,9.99999166743693
0.3,1.6,0.5,1,9.99996979309154
0.3,1.6,0.6,0.1,9.2229282555751
0.3,1.6,0.6,0.2,9.48151452737217
0.3,1.6,0.6,0.3,9.8043143778196
0.3,1.6,0.6,0.4,9.93436921372841
0.3,1.6,0.6,0.5,9.98935927856976
0.3,1.6,0.6,0.6,9.99879088417366
0.3,1.6,0.6,0.7,9.9996097143947
0.3,1.6,0.6,0.8,9.99997180869038
0.3,1.6,0.6,0.9,9.9999705155519
0.3,1.6,0.6,1,9.99998822473248
0.3,1.6,0.7,0.1,9.40761965531835
0.3,1.6,0.7,0.2,9.75155825399697
0.3,1.6,0.7,0.3,9.91062832679585
0.3,1.6,0.7,0.4,9.96743489200539
0.3,1.6,0.7,0.5,9.99537683105741
0.3,1.6,0.7,0.6,9.99973695798614
0.3,1.6,0.7,0.7,9.99998137014618
0.3,1.6,0.7,0.8,9.99998199991633
0.3,1.6,0.7,0.9,9.99998780440853
0.3,1.6,0.7,1,9.99996947989472
0.3,1.6,0.8,0.1,9.56930603355074
0.3,1.6,0.8,0.2,9.78903520184879
0.3,1.6,0.8,0.3,9.94466104900515
0.3,1.6,0.8,0.4,9.99270496763839
0.3,1.6,0.8,0.5,9.99982301857969
0.3,1.6,0.8,0.6,9.99999099099399
0.3,1.6,0.8,0.7,9.9999915142758
0.3,1.6,0.8,0.8,9.99999412830658
0.3,1.6,0.8,0.9,9.99867071444253
0.3,1.6,0.8,1,9.99999346999585
0.3,1.6,0.9,0.1,9.75684664031314
0.3,1.6,0.9,0.2,9.93484758160085
0.3,1.6,0.9,0.3,9.97684816120046
0.3,1.6,0.9,0.4,9.99784883743288
0.3,1.6,0.9,0.5,9.99994052818986
0.3,1.6,0.9,0.6,9.99999102836638
0.3,1.6,0.9,0.7,9.99997363848747
0.3,1.6,0.9,0.8,9.99996337086427
0.3,1.6,0.9,0.9,9.99996334769196
0.3,1.6,0.9,1,9.99997683449479
0.3,1.6,1,0.1,9.88335068247291
0.3,1.6,1,0.2,9.97096523962305
0.3,1.6,1,0.3,9.99707618236363
0.3,1.6,1,0.4,9.9995997219582
0.3,1.6,1,0.5,9.99995628068904
0.3,1.6,1,0.6,9.99997327774037
0.3,1.6,1,0.7,9.99998084597754
0.3,1.6,1,0.8,9.99997180279754
0.3,1.6,1,0.9,9.99997852739136
0.3,1.6,1,1,9.99995893598843
0.3,1.7,0.1,0.1,9.99976088007094
0.3,1.7,0.1,0.2,9.9998976598364
0.3,1.7,0.1,0.3,9.99984871616144
0.3,1.7,0.1,0.4,9.99989725371769
0.3,1.7,0.1,0.5,9.99958950046054
0.3,1.7,0.1,0.6,9.99816902080344
0.3,1.7,0.1,0.7,9.99977944248638
0.3,1.7,0.1,0.8,9.99973601675656
0.3,1.7,0.1,0.9,9.99916459533132
0.3,1.7,0.1,1,9.99976938684421
0.3,1.7,0.2,0.1,9.79596201850486
0.3,1.7,0.2,0.2,9.79361262757865
0.3,1.7,0.2,0.3,9.8277774346897
0.3,1.7,0.2,0.4,9.89722682145401
0.3,1.7,0.2,0.5,9.89069958491159
0.3,1.7,0.2,0.6,9.9320400286355
0.3,1.7,0.2,0.7,9.96676126096202
0.3,1.7,0.2,0.8,9.97185623713534
0.3,1.7,0.2,0.9,9.98232408754793
0.3,1.7,0.2,1,9.99140015237271
0.3,1.7,0.3,0.1,9.37052163751578
0.3,1.7,0.3,0.2,9.33638978159919
0.3,1.7,0.3,0.3,9.5405503465892
0.3,1.7,0.3,0.4,9.69145301384761
0.3,1.7,0.3,0.5,9.81334365434434
0.3,1.7,0.3,0.6,9.8925911601156
0.3,1.7,0.3,0.7,9.97111473831476
0.3,1.7,0.3,0.8,9.9742132770186
0.3,1.7,0.3,0.9,9.99312398833012
0.3,1.7,0.3,1,9.99912111334801
0.3,1.7,0.4,0.1,9.11069793239647
0.3,1.7,0.4,0.2,9.25447362647156
0.3,1.7,0.4,0.3,9.54590513597182
0.3,1.7,0.4,0.4,9.69468347956761
0.3,1.7,0.4,0.5,9.8619850372377
0.3,1.7,0.4,0.6,9.96891316187397
0.3,1.7,0.4,0.7,9.98626048171262
0.3,1.7,0.4,0.8,9.9876153951124
0.3,1.7,0.4,0.9,9.99870758942217
0.3,1.7,0.4,1,9.99998188932345
0.3,1.7,0.5,0.1,9.05399582035254
0.3,1.7,0.5,0.2,9.31245667930821
0.3,1.7,0.5,0.3,9.62279268107264
0.3,1.7,0.5,0.4,9.84970384532438
0.3,1.7,0.5,0.5,9.94512490514023
0.3,1.7,0.5,0.6,9.98637727642326
0.3,1.7,0.5,0.7,9.99735492572926
0.3,1.7,0.5,0.8,9.99998198739703
0.3,1.7,0.5,0.9,9.99999166743693
0.3,1.7,0.5,1,9.99996979309154
0.3,1.7,0.6,0.1,9.2229282555751
0.3,1.7,0.6,0.2,9.48151452737217
0.3,1.7,0.6,0.3,9.8043143778196
0.3,1.7,0.6,0.4,9.93436921372841
0.3,1.7,0.6,0.5,9.98935927856976
0.3,1.7,0.6,0.6,9.99879088417366
0.3,1.7,0.6,0.7,9.9996097143947
0.3,1.7,0.6,0.8,9.99997180869038
0.3,1.7,0.6,0.9,9.9999705155519
0.3,1.7,0.6,1,9.99998822473248
0.3,1.7,0.7,0.1,9.40761965531835
0.3,1.7,0.7,0.2,9.75155825399697
0.3,1.7,0.7,0.3,9.91062832679585
0.3,1.7,0.7,0.4,9.96743489200539
0.3,1.7,0.7,0.5,9.99537683105741
0.3,1.7,0.7,0.6,9.99973695798614
0.3,1.7,0.7,0.7,9.99998137014618
0.3,1.7,0.7,0.8,9.99998199991633
0.3,1.7,0.7,0.9,9.99998780440853
0.3,1.7,0.7,1,9.99996947989472
0.3,1.7,0.8,0.1,9.56930603355074
0.3,1.7,0.8,0.2,9.78903520184879
0.3,1.7,0.8,0.3,9.94466104900515
0.3,1.7,0.8,0.4,9.99270496763839
0.3,1.7,0.8,0.5,9.99982301857969
0.3,1.7,0.8,0.6,9.99999099099399
0.3,1.7,0.8,0.7,9.9999915142758
0.3,1.7,0.8,0.8,9.99999412830658
0.3,1.7,0.8,0.9,9.99867071444253
0.3,1.7,0.8,1,9.99999346999585
0.3,1.7,0.9,0.1,9.75684664031314
0.3,1.7,0.9,0.2,9.93484758160085
0.3,1.7,0.9,0.3,9.97684816120046
0.3,1.7,0.9,0.4,9.99784883743288
0.3,1.7,0.9,0.5,9.99994052818986
0.3,1.7,0.9,0.6,9.99999102836638
0.3,1.7,0.9,0.7,9.99997363848747
0.3,1.7,0.9,0.8,9.99996337086427
0.3,1.7,0.9,0.9,9.99996334769196
0.3,1.7,0.9,1,9.99997683449479
0.3,1.7,1,0.1,9.88335068247291
0.3,1.7,1,0.2,9.97096523962305
0.3,1.7,1,0.3,9.99707618236363
0.3,1.7,1,0.4,9.9995997219582
0.3,1.7,1,0.5,9.99995628068904
0.3,1.7,1,0.6,9.99997327774037
0.3,1.7,1,0.7,9.99998084597754
0.3,1.7,1,0.8,9.99997180279754
0.3,1.7,1,0.9,9.99997852739136
0.3,1.7,1,1,9.99995893598843
0.3,1.8,0.1,0.1,9.99976088007094
0.3,1.8,0.1,0.2,9.9998976598364
0.3,1.8,0.1,0.3,9.99984871616144
0.3,1.8,0.1,0.4,9.99989725371769
0.3,1.8,0.1,0.5,9.99958950046054
0.3,1.8,0.1,0.6,9.99816902080344
0.3,1.8,0.1,0.7,9.99977944248638
0.3,1.8,0.1,0.8,9.99973601675656
0.3,1.8,0.1,0.9,9.99916459533132
0.3,1.8,0.1,1,9.99976938684421
0.3,1.8,0.2,0.1,9.79596201850486
0.3,1.8,0.2,0.2,9.79361262757865
0.3,1.8,0.2,0.3,9.8277774346897
0.3,1.8,0.2,0.4,9.89722682145401
0.3,1.8,0.2,0.5,9.89069958491159
0.3,1.8,0.2,0.6,9.9320400286355
0.3,1.8,0.2,0.7,9.96676126096202
0.3,1.8,0.2,0.8,9.97185623713534
0.3,1.8,0.2,0.9,9.98232408754793
0.3,1.8,0.2,1,9.99140015237271
0.3,1.8,0.3,0.1,9.37052163751578
0.3,1.8,0.3,0.2,9.33638978159919
0.3,1.8,0.3,0.3,9.5405503465892
0.3,1.8,0.3,0.4,9.69145301384761
0.3,1.8,0.3,0.5,9.81334365434434
0.3,1.8,0.3,0.6,9.8925911601156
0.3,1.8,0.3,0.7,9.97111473831476
0.3,1.8,0.3,0.8,9.9742132770186
0.3,1.8,0.3,0.9,9.99312398833012
0.3,1.8,0.3,1,9.99912111334801
0.3,1.8,0.4,0.1,9.11069793239647
0.3,1.8,0.4,0.2,9.25447362647156
0.3,1.8,0.4,0.3,9.54590513597182
0.3,1.8,0.4,0.4,9.69468347956761
0.3,1.8,0.4,0.5,9.8619850372377
0.3,1.8,0.4,0.6,9.96891316187397
0.3,1.8,0.4,0.7,9.98626048171262
0.3,1.8,0.4,0.8,9.9876153951124
0.3,1.8,0.4,0.9,9.99870758942217
0.3,1.8,0.4,1,9.99998188932345
0.3,1.8,0.5,0.1,9.05399582035254
0.3,1.8,0.5,0.2,9.31245667930821
0.3,1.8,0.5,0.3,9.62279268107264
0.3,1.8,0.5,0.4,9.84970384532438
0.3,1.8,0.5,0.5,9.94512490514023
0.3,1.8,0.5,0.6,9.98637727642326
0.3,1.8,0.5,0.7,9.99735492572926
0.3,1.8,0.5,0.8,9.99998198739703
0.3,1.8,0.5,0.9,9.99999166743693
